"rules","support","confidence","coverage","lift","count","pvalue_test"
"{NCOA3_1=1,CHPT1_1=1,ARHGAP25_1=1,POLI_1_homo=1,CFHR4_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{NCOA3_1=1,CHPT1_1=1,ARHGAP25_1=1,POLI_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,6.31878750350325e-09
"{NCOA3_1=1,CHPT1_1=1,ARHGAP25_1=1,POLI_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0515873015873016,0.8125,0.0634920634920635,1.638,13,6.31878750350325e-09
"{NCOA3_1=1,CHPT1_1=1,TMEM40_2=1,ARHGAP25_1=1,RHBDF2_1_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,6.31878750350325e-09
"{NCOA3_1=1,LOC100506422_1=1,POLI_1_homo=1,RHBDF2_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.792,8,1.03663702715622e-10
"{LSR_1=1,NCOA3_1=1,TMEM40_2=1,RBM11_1_homo=1,APOBEC1_1_homo=1} => {grading=0}",0.0952380952380952,0.827586206896552,0.115079365079365,1.66841379310345,24,6.31878750350325e-09
"{IRX5_1=1,HERC5_1=1,IBSP_4=1,EPCAM_1=1,MYO1H_3=1} => {grading=1}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.67898243488795,11,8.41447447093663e-09
"{LSR_1=1,RBM11_1_homo=1,MCAT_1_homo=1,APOBEC1_1_homo=1,COQ7_1_homo=1} => {grading=0}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.70584615384615,11,6.31878750350325e-09
"{HOXC4_1=1,LSR_1=1,ARHGAP25_1=1,RBM11_1_homo=1,COQ7_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{HOXC4_1=1,LSR_1=1,RBM11_1_homo=1,COQ7_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0595238095238095,0.882352941176471,0.0674603174603175,1.77882352941176,15,6.31878750350325e-09
"{HOXC4_1=1,LSR_1=1,SLC24A3_1=1,RBM11_1_homo=1,COQ7_1_homo=1} => {grading=0}",0.0634920634920635,0.842105263157895,0.0753968253968254,1.69768421052632,16,6.31878750350325e-09
"{HOXC4_1=1,LSR_1=1,RBM11_1_homo=1,APOBEC1_1_homo=1,COQ7_1_homo=1} => {grading=0}",0.0674603174603175,0.85,0.0793650793650794,1.7136,17,6.31878750350325e-09
"{HOXC4_1=1,LSR_1=1,SLC24A3_1=1,COQ7_1_homo=1,RHBDF2_1_homo=1} => {grading=0}",0.0595238095238095,0.882352941176471,0.0674603174603175,1.77882352941176,15,6.31878750350325e-09
"{HOXC4_1=1,LSR_1=1,SLC24A3_1=1,APOBEC1_1_homo=1,COQ7_1_homo=1} => {grading=0}",0.0793650793650794,0.833333333333333,0.0952380952380952,1.68,20,6.31878750350325e-09
"{HOXC4_1=1,CHPT1_1=1,ARHGAP25_1=1,CFHR4_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0277777777777778,0.875,0.0317460317460317,1.764,7,6.31878750350325e-09
"{HOXC4_1=1,CHPT1_1=1,C1orf109_1=1,ARHGAP25_1=1,CFHR4_1_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,6.31878750350325e-09
"{HOXC4_1=1,CHPT1_1=1,CFHR4_1_homo=1,RHBDF2_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{HOXC4_1=1,CHPT1_1=1,C1orf109_1=1,CFHR4_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.64945454545455,9,6.31878750350325e-09
"{HOXC4_1=1,LSR_1=1,CHPT1_1=1,CFHR4_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.83272727272727,10,6.31878750350325e-09
"{HOXC4_1=1,TMEM40_2=1,CFHR4_1_homo=1,TXNRD1_1_homo=1,TP53_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{HOXC4_1=1,TMEM40_2=1,CFHR4_1_homo=1,RHBDF2_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{HOXC4_1=1,LSR_1=1,TMEM40_2=1,CFHR4_1_homo=1,TXNRD1_1_homo=1} => {grading=0}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.68,10,6.31878750350325e-09
"{IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,FABP1_1=1,FGF21_1_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,FABP1_1=1,FGF21_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,HEXD_1=1,FABP1_1=1,FGF21_1_homo=1} => {grading=1}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.76377952755906,8,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,IL17RC_1_homo=1,FGF21_1_homo=1} => {grading=1}",0.0515873015873016,0.8125,0.0634920634920635,1.61220472440945,13,8.41447447093663e-09
"{IRX5_1=1,PPP1R9A_1=1,HEXD_1=1,FABP1_1=1,FGF21_1_homo=1} => {grading=1}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.67898243488795,11,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,HEXD_1=1,FABP1_1=1,FGF21_1_homo=1} => {grading=1}",0.0515873015873016,0.928571428571429,0.0555555555555556,1.84251968503937,13,8.41447447093663e-09
"{PPP1R9A_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1,FGF21_1_homo=1} => {grading=1}",0.0555555555555556,0.875,0.0634920634920635,1.73622047244094,14,8.41447447093663e-09
"{PDE11A_2=1,HEXD_1=1,FABP1_1=1,IL17RC_1_homo=1,FGF21_1_homo=1} => {grading=1}",0.0833333333333333,0.91304347826087,0.0912698412698413,1.81170831906881,21,4.46742937085718e-11
"{PDE11A_2=1,IRX5_1=1,EPCAM_1=1,IL17RC_1_homo=1,FGF21_1_homo=1} => {grading=1}",0.0674603174603175,0.80952380952381,0.0833333333333333,1.60629921259843,17,8.41447447093663e-09
"{EP300_1=1,SYT8_5=1,FABP1_1=1,C1orf109_1=1,RMI1_1_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{EP300_1=1,SYT8_5=1,SLC24A3_1=1,FABP1_1=1,RMI1_1_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{EP300_1=1,SYT8_5=1,FABP1_1=1,APOBEC1_1_homo=1,RMI1_1_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{EP300_1=1,SYT8_5=1,HEXD_1=1,EPCAM_1=1,IL17RC_1_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,8.41447447093663e-09
"{IRX5_1=1,SYT8_5=1,APOBEC1_1_homo=1,CCDC61_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0476190476190476,0.857142857142857,0.0555555555555556,1.7007874015748,12,8.41447447093663e-09
"{SYT8_5=1,HEXD_1=1,FABP1_1=1,IL17RC_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{IRX5_1=1,SYT8_5=1,PPP1R9A_1=1,EPCAM_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0515873015873016,0.8125,0.0634920634920635,1.61220472440945,13,8.41447447093663e-09
"{IRX5_1=1,SYT8_5=1,PPP1R9A_1=1,EPCAM_1=1,IL17RC_1_homo=1} => {grading=1}",0.0595238095238095,0.833333333333333,0.0714285714285714,1.65354330708661,15,8.41447447093663e-09
"{IRX5_1=1,SYT8_5=1,EPCAM_1=1,IL17RC_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0674603174603175,0.80952380952381,0.0833333333333333,1.60629921259843,17,8.41447447093663e-09
"{IRX5_1=1,HERC5_1=1,IBSP_4=1,PTPRU_1=1,CFHR4_1_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{HERC5_1=1,IBSP_4=1,CFHR4_1_homo=1,CD52_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0238095238095238,1,0.0238095238095238,1.98425196850394,6,8.41447447093663e-09
"{IRX5_1=1,IBSP_4=1,CFHR4_1_homo=1,CD52_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0277777777777778,0.875,0.0317460317460317,1.73622047244094,7,8.41447447093663e-09
"{IRX5_1=1,ALDH3A1_2=1,HERC5_1=1,IBSP_4=1,CD52_1_homo=1} => {grading=1}",0.0277777777777778,1,0.0277777777777778,1.98425196850394,7,6.34429105016666e-10
"{IRX5_1=1,ALDH3A1_2=1,IBSP_4=1,EPCAM_1=1,CD52_1_homo=1} => {grading=1}",0.0357142857142857,1,0.0357142857142857,1.98425196850394,9,8.41447447093663e-09
"{IRX5_1=1,ALDH3A1_2=1,IBSP_4=1,CD52_1_homo=1,TXNRD1_1_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{IRX5_1=1,ALDH3A1_2=1,IBSP_4=1,IL17RC_1_homo=1,CD52_1_homo=1} => {grading=1}",0.0476190476190476,0.857142857142857,0.0555555555555556,1.7007874015748,12,8.41447447093663e-09
"{LSR_1=1,IRX5_1=1,ALDH3A1_2=1,IBSP_4=1,CD52_1_homo=1} => {grading=1}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.67898243488795,11,8.41447447093663e-09
"{IRX5_1=1,HERC5_1=1,IBSP_4=1,EPCAM_1=1,CD52_1_homo=1} => {grading=1}",0.0357142857142857,0.9,0.0396825396825397,1.78582677165354,9,8.41447447093663e-09
"{HERC5_1=1,IBSP_4=1,EPCAM_1=1,CD52_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.76377952755906,8,8.41447447093663e-09
"{IRX5_1=1,IBSP_4=1,EPCAM_1=1,CD52_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0357142857142857,0.9,0.0396825396825397,1.78582677165354,9,8.41447447093663e-09
"{IRX5_1=1,IBSP_4=1,EPCAM_1=1,RBM11_1_homo=1,CD52_1_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,6.34429105016666e-10
"{IRX5_1=1,IBSP_4=1,EPCAM_1=1,CD52_1_homo=1,TXNRD1_1_homo=1} => {grading=1}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.67898243488795,11,8.41447447093663e-09
"{IRX5_1=1,IBSP_4=1,EPCAM_1=1,IL17RC_1_homo=1,CD52_1_homo=1} => {grading=1}",0.0436507936507936,0.916666666666667,0.0476190476190476,1.81889763779528,11,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,IBSP_4=1,EPCAM_1=1,CD52_1_homo=1} => {grading=1}",0.0555555555555556,0.875,0.0634920634920635,1.73622047244094,14,6.34429105016666e-10
"{LSR_1=1,IRX5_1=1,IBSP_4=1,EPCAM_1=1,CD52_1_homo=1} => {grading=1}",0.0515873015873016,0.866666666666667,0.0595238095238095,1.71968503937008,13,8.41447447093663e-09
"{IRX5_1=1,IBSP_4=1,EPCAM_1=1,CD52_1_homo=1,APOBEC1_1_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,8.41447447093663e-09
"{IRX5_1=1,ALDH3A1_2=1,HERC5_1=1,IBSP_4=1,CFHR4_1_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,4.46742937085718e-11
"{IRX5_1=1,ALDH3A1_2=1,HERC5_1=1,IGFBP2_1=1,IBSP_4=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{ALDH3A1_2=1,HERC5_1=1,IBSP_4=1,EPCAM_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{IRX5_1=1,ALDH3A1_2=1,IBSP_4=1,EPCAM_1=1,CFHR4_1_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{IRX5_1=1,ALDH3A1_2=1,IBSP_4=1,EPCAM_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0436507936507936,0.846153846153846,0.0515873015873016,1.67898243488795,11,8.41447447093663e-09
"{IRX5_1=1,ALDH3A1_2=1,IBSP_4=1,EPCAM_1=1,RBM11_1_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,8.41447447093663e-09
"{IRX5_1=1,IBSP_4=1,EPCAM_1=1,RBM11_1_homo=1,TP53_1_homo=1} => {grading=1}",0.0634920634920635,0.8,0.0793650793650794,1.58740157480315,16,8.41447447093663e-09
"{HERC5_1=1,IBSP_4=1,EPCAM_1=1,MTHFD1_1_homo=1,TXNRD1_1_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,8.41447447093663e-09
"{IRX5_1=1,IBSP_4=1,PPP1R9A_1=1,EPCAM_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0634920634920635,0.888888888888889,0.0714285714285714,1.76377952755906,16,8.41447447093663e-09
"{EP300_1=1,PTPRU_1=1,SLC24A3_1=1,FABP1_1=1,RMI1_1_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{EP300_1=1,IRX5_1=1,SLC24A3_1=1,CCDC61_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0436507936507936,0.916666666666667,0.0476190476190476,1.81889763779528,11,8.41447447093663e-09
"{EP300_1=1,IRX5_1=1,SLC24A3_1=1,CCDC61_1_homo=1,RMI1_1_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,8.41447447093663e-09
"{EP300_1=1,IRX5_1=1,PPP1R9A_1=1,A2ML1_2_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0436507936507936,0.916666666666667,0.0476190476190476,1.81889763779528,11,8.41447447093663e-09
"{EP300_1=1,IRX5_1=1,PPP1R9A_1=1,EPCAM_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0634920634920635,1,0.0634920634920635,1.98425196850394,16,6.34429105016666e-10
"{EP300_1=1,IRX5_1=1,PPP1R9A_1=1,EPCAM_1=1,IL17RC_1_homo=1} => {grading=1}",0.0714285714285714,0.947368421052632,0.0753968253968254,1.87981765437215,18,8.41447447093663e-09
"{EP300_1=1,IRX5_1=1,PPP1R9A_1=1,EPCAM_1=1,APOBEC1_1_homo=1} => {grading=1}",0.0714285714285714,0.857142857142857,0.0833333333333333,1.7007874015748,18,6.34429105016666e-10
"{EP300_1=1,IRX5_1=1,PPP1R9A_1=1,FASTKD3_1_homo=1,APOBEC1_1_homo=1} => {grading=1}",0.0595238095238095,0.833333333333333,0.0714285714285714,1.65354330708661,15,6.34429105016666e-10
"{EP300_1=1,PPP1R9A_1=1,EPCAM_1=1,APOBEC1_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0912698412698413,0.884615384615385,0.103174603174603,1.75529981829194,23,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,FABP1_1=1,CCDC61_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0277777777777778,0.875,0.0317460317460317,1.73622047244094,7,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,CCDC61_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0357142857142857,0.9,0.0396825396825397,1.78582677165354,9,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,SLC24A3_1=1,CCDC61_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,APOBEC1_1_homo=1,CCDC61_1_homo=1,CILP_3_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,6.34429105016666e-10
"{IRX5_1=1,PTPRU_1=1,RNF149_1=1,HEXD_1=1,FABP1_1=1} => {grading=1}",0.0238095238095238,1,0.0238095238095238,1.98425196850394,6,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,FABP1_1=1,APOBEC1_1_homo=1,RMI1_1_homo=1} => {grading=1}",0.0357142857142857,0.818181818181818,0.0436507936507936,1.6234788833214,9,8.41447447093663e-09
"{PTPRU_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1,RMI1_1_homo=1} => {grading=1}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.80386542591267,10,6.34429105016666e-10
"{PTPRU_1=1,SLC24A3_1=1,FABP1_1=1,C1orf109_1=1,RMI1_1_homo=1} => {grading=1}",0.0476190476190476,0.8,0.0595238095238095,1.58740157480315,12,8.41447447093663e-09
"{PTPRU_1=1,FABP1_1=1,C1orf109_1=1,APOBEC1_1_homo=1,RMI1_1_homo=1} => {grading=1}",0.0476190476190476,0.857142857142857,0.0555555555555556,1.7007874015748,12,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,FABP1_1=1,A2ML1_2_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,HEXD_1=1,FABP1_1=1,A2ML1_2_homo=1} => {grading=1}",0.0357142857142857,1,0.0357142857142857,1.98425196850394,9,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,FABP1_1=1,A2ML1_2_homo=1} => {grading=1}",0.0396825396825397,0.909090909090909,0.0436507936507936,1.80386542591267,10,6.34429105016666e-10
"{PDE11A_2=1,PTPRU_1=1,FABP1_1=1,A2ML1_2_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0634920634920635,0.941176470588235,0.0674603174603175,1.86753126447429,16,8.41447447093663e-09
"{PTPRU_1=1,HEXD_1=1,FABP1_1=1,IL17RC_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0595238095238095,0.882352941176471,0.0674603174603175,1.75081056044465,15,8.41447447093663e-09
"{PTPRU_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1,A2ML1_2_homo=1} => {grading=1}",0.0515873015873016,0.866666666666667,0.0595238095238095,1.71968503937008,13,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,FABP1_1=1,IL17RC_1_homo=1,A2ML1_2_homo=1} => {grading=1}",0.0674603174603175,0.944444444444444,0.0714285714285714,1.8740157480315,17,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,SLC24A3_1=1,FABP1_1=1,A2ML1_2_homo=1} => {grading=1}",0.0634920634920635,0.941176470588235,0.0674603174603175,1.86753126447429,16,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,FABP1_1=1,CCDC61_1_homo=1,TP53_1_homo=1} => {grading=1}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.76377952755906,8,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,FABP1_1=1,C1orf109_1=1,CCDC61_1_homo=1} => {grading=1}",0.0317460317460317,0.888888888888889,0.0357142857142857,1.76377952755906,8,6.34429105016666e-10
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,FABP1_1=1,CCDC61_1_homo=1} => {grading=1}",0.0396825396825397,0.833333333333333,0.0476190476190476,1.65354330708661,10,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,FABP1_1=1,C1orf109_1=1,CFHR4_1_homo=1} => {grading=1}",0.0555555555555556,0.875,0.0634920634920635,1.73622047244094,14,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,HEXD_1=1,FABP1_1=1} => {grading=1}",0.0555555555555556,0.933333333333333,0.0595238095238095,1.85196850393701,14,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,FABP1_1=1,IL17RC_1_homo=1} => {grading=1}",0.0595238095238095,0.833333333333333,0.0714285714285714,1.65354330708661,15,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,FABP1_1=1,C1orf109_1=1} => {grading=1}",0.0595238095238095,0.9375,0.0634920634920635,1.86023622047244,15,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,FABP1_1=1} => {grading=1}",0.0674603174603175,0.944444444444444,0.0714285714285714,1.8740157480315,17,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,SLC24A3_1=1,FABP1_1=1} => {grading=1}",0.0634920634920635,0.8,0.0793650793650794,1.58740157480315,16,6.34429105016666e-10
"{IRX5_1=1,PTPRU_1=1,FABP1_1=1,IL17RC_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0555555555555556,0.823529411764706,0.0674603174603175,1.63408985641501,14,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,FABP1_1=1,C1orf109_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0555555555555556,0.933333333333333,0.0595238095238095,1.85196850393701,14,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,FABP1_1=1,MTHFD1_1_homo=1} => {grading=1}",0.0634920634920635,0.888888888888889,0.0714285714285714,1.76377952755906,16,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,HEXD_1=1,FABP1_1=1,IL17RC_1_homo=1} => {grading=1}",0.0595238095238095,0.9375,0.0634920634920635,1.86023622047244,15,6.34429105016666e-10
"{IRX5_1=1,PTPRU_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1} => {grading=1}",0.0595238095238095,1,0.0595238095238095,1.98425196850394,15,6.34429105016666e-10
"{IRX5_1=1,PTPRU_1=1,HEXD_1=1,FABP1_1=1,APOBEC1_1_homo=1} => {grading=1}",0.0634920634920635,0.941176470588235,0.0674603174603175,1.86753126447429,16,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,FABP1_1=1,IL17RC_1_homo=1} => {grading=1}",0.0674603174603175,0.944444444444444,0.0714285714285714,1.8740157480315,17,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,FABP1_1=1,C1orf109_1=1} => {grading=1}",0.0674603174603175,0.944444444444444,0.0714285714285714,1.8740157480315,17,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,FABP1_1=1,APOBEC1_1_homo=1} => {grading=1}",0.0714285714285714,0.857142857142857,0.0833333333333333,1.7007874015748,18,6.34429105016666e-10
"{PTPRU_1=1,PPP1R9A_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1} => {grading=1}",0.0714285714285714,0.857142857142857,0.0833333333333333,1.7007874015748,18,6.34429105016666e-10
"{PTPRU_1=1,PPP1R9A_1=1,HEXD_1=1,FABP1_1=1,APOBEC1_1_homo=1} => {grading=1}",0.0714285714285714,0.818181818181818,0.0873015873015873,1.6234788833214,18,8.41447447093663e-09
"{PTPRU_1=1,PPP1R9A_1=1,SLC24A3_1=1,FABP1_1=1,C1orf109_1=1} => {grading=1}",0.0714285714285714,0.818181818181818,0.0873015873015873,1.6234788833214,18,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,PPP1R9A_1=1,SLC24A3_1=1,FABP1_1=1} => {grading=1}",0.0793650793650794,0.909090909090909,0.0873015873015873,1.80386542591267,20,8.41447447093663e-09
"{PTPRU_1=1,FABP1_1=1,C1orf109_1=1,APOBEC1_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0753968253968254,0.826086956521739,0.0912698412698413,1.63916466963369,19,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,HEXD_1=1,FABP1_1=1,IL17RC_1_homo=1} => {grading=1}",0.0793650793650794,0.952380952380952,0.0833333333333333,1.88976377952756,20,8.41447447093663e-09
"{PTPRU_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1,IL17RC_1_homo=1} => {grading=1}",0.0714285714285714,0.857142857142857,0.0833333333333333,1.7007874015748,18,6.34429105016666e-10
"{PTPRU_1=1,HEXD_1=1,FABP1_1=1,IL17RC_1_homo=1,APOBEC1_1_homo=1} => {grading=1}",0.0793650793650794,0.833333333333333,0.0952380952380952,1.65354330708661,20,8.41447447093663e-09
"{PTPRU_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1,C1orf109_1=1} => {grading=1}",0.0714285714285714,0.9,0.0793650793650794,1.78582677165354,18,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1} => {grading=1}",0.0753968253968254,0.904761904761905,0.0833333333333333,1.79527559055118,19,8.41447447093663e-09
"{PTPRU_1=1,HEXD_1=1,SLC24A3_1=1,FABP1_1=1,APOBEC1_1_homo=1} => {grading=1}",0.0753968253968254,0.826086956521739,0.0912698412698413,1.63916466963369,19,6.34429105016666e-10
"{PDE11A_2=1,PTPRU_1=1,SLC24A3_1=1,FABP1_1=1,IL17RC_1_homo=1} => {grading=1}",0.0714285714285714,0.818181818181818,0.0873015873015873,1.6234788833214,18,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,FABP1_1=1,IL17RC_1_homo=1,APOBEC1_1_homo=1} => {grading=1}",0.0873015873015873,0.814814814814815,0.107142857142857,1.61679790026247,22,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,SLC24A3_1=1,FABP1_1=1,C1orf109_1=1} => {grading=1}",0.0753968253968254,0.904761904761905,0.0833333333333333,1.79527559055118,19,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,C1orf109_1=1,CCDC61_1_homo=1,RALY_1_homo=1} => {grading=1}",0.0277777777777778,0.875,0.0317460317460317,1.73622047244094,7,8.41447447093663e-09
"{IRX5_1=1,HERC5_1=1,PTPRU_1=1,CFHR4_1_homo=1,CD52_1_homo=1} => {grading=1}",0.0317460317460317,1,0.0317460317460317,1.98425196850394,8,8.41447447093663e-09
"{PDE11A_2=1,IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,A2ML1_2_homo=1} => {grading=1}",0.0515873015873016,0.8125,0.0634920634920635,1.61220472440945,13,8.41447447093663e-09
"{PDE11A_2=1,PTPRU_1=1,EPCAM_1=1,CCDC61_1_homo=1,MTHFD1_1_homo=1} => {grading=1}",0.0515873015873016,0.8125,0.0634920634920635,1.61220472440945,13,8.41447447093663e-09
"{IRX5_1=1,PTPRU_1=1,PPP1R9A_1=1,HEXD_1=1,SLC24A3_1=1} => {grading=1}",0.0714285714285714,0.9,0.0793650793650794,1.78582677165354,18,8.41447447093663e-09
